"Assemblage","Diversity","Observed","Estimator","s.e.","LCL","UCL","completeness","year","period","site","specimen","color_p","color_s","type","plate","quant_reading","period_num","site_num","j","Periodo","Sitio","n_plants"
"GBP23050301M_16S_B96","Shannon diversity",3.61047386174614,3.61618720341357,0.0201900060194467,3.57661551876781,3.65575888805934,0.998420064740553,23,"p05","s03","01M","#7AD151FF","#240C4FFF","sample","B96",32960,5,3,"5 3",5,3,23
"GBP23050301M_16S_B96","Simpson diversity",2.8533430712309,2.85353242227075,0.0117217810800894,2.83055815351911,2.87650669102239,0.999933643284241,23,"p05","s03","01M","#7AD151FF","#240C4FFF","sample","B96",32960,5,3,"5 3",5,3,23
"GBP23050401M_16S_B48","Species richness",44,69.5990807899461,26.9160394057098,44,122.353548631598,0.632192257435043,23,"p05","s04","01M","#7AD151FF","#420A68FF","sample","B48",32205,5,4,"5 4",5,4,19
"GBP23050401M_16S_B48","Shannon diversity",3.48100734847322,3.48552319672814,0.0236446826138441,3.43918047037912,3.53186592307715,0.99870439873728,23,"p05","s04","01M","#7AD151FF","#420A68FF","sample","B48",32205,5,4,"5 4",5,4,19
"GBP23050401M_16S_B48","Simpson diversity",2.58956067661455,2.58970849157315,0.0163359029891442,2.55769071005948,2.62172627308681,0.999942922163216,23,"p05","s04","01M","#7AD151FF","#420A68FF","sample","B48",32205,5,4,"5 4",5,4,19
"GBP23050402M_16S_B48","Species richness",59,82.1420554920503,22.4420496401259,59,126.127664525957,0.718267879304652,23,"p05","s04","02M","#7AD151FF","#420A68FF","sample","B48",32428,5,4,"5 4",5,4,19
"GBP23050402M_16S_B48","Shannon diversity",3.7221611636097,3.72780076101966,0.0226977833384841,3.68331392314734,3.77228759889198,0.998487151601842,23,"p05","s04","02M","#7AD151FF","#420A68FF","sample","B48",32428,5,4,"5 4",5,4,19
"GBP23050402M_16S_B48","Simpson diversity",2.92856572272327,2.92876138258238,0.0124072209799896,2.90444367631337,2.95307908885139,0.99993319364962,23,"p05","s04","02M","#7AD151FF","#420A68FF","sample","B48",32428,5,4,"5 4",5,4,19
"GBP23050403M_16S_B48","Species richness",82,94.4995654743282,9.54469058467007,82,113.20681526386,0.867728857676876,23,"p05","s04","03M","#7AD151FF","#420A68FF","sample","B48",37374,5,4,"5 4",5,4,19
"GBP23050403M_16S_B48","Shannon diversity",4.84627344109049,4.85479892136221,0.0362921531875313,4.78366760819323,4.92593023453118,0.998243906614916,23,"p05","s04","03M","#7AD151FF","#420A68FF","sample","B48",37374,5,4,"5 4",5,4,19
"GBP23050403M_16S_B48","Simpson diversity",3.14076148428994,3.14099523669299,0.0182923435373731,3.1051429021669,3.17684757121907,0.999925580147237,23,"p05","s04","03M","#7AD151FF","#420A68FF","sample","B48",37374,5,4,"5 4",5,4,19
"GBP23050501M_16S_B96","Species richness",66,103.784338759166,24.0484473322548,66,150.918429414494,0.635934099393885,23,"p05","s05","01M","#7AD151FF","#5D126EFF","sample","B96",32059,5,5,"5 5",5,5,15
"GBP23050501M_16S_B96","Shannon diversity",3.85255793270155,3.8601087100787,0.0288119521967444,3.80363832144879,3.91657909870861,0.998043895147968,23,"p05","s05","01M","#7AD151FF","#5D126EFF","sample","B96",32059,5,5,"5 5",5,5,15
"GBP23050501M_16S_B96","Simpson diversity",2.60760241603717,2.60775503292498,0.0176048385114268,2.57325018348894,2.64225988236102,0.999941475757545,23,"p05","s05","01M","#7AD151FF","#5D126EFF","sample","B96",32059,5,5,"5 5",5,5,15
"GBP23050502M_16S_B48","Species richness",41,53.499590325118,21.2681979929864,41,95.1844924074383,0.766361008576743,23,"p05","s05","02M","#7AD151FF","#5D126EFF","sample","B48",35593,5,5,"5 5",5,5,15
"GBP23050502M_16S_B48","Shannon diversity",4.19467350475541,4.1985362902306,0.029087099295399,4.14152662319688,4.25554595726432,0.99907996853947,23,"p05","s05","02M","#7AD151FF","#5D126EFF","sample","B48",35593,5,5,"5 5",5,5,15
"GBP23050502M_16S_B48","Simpson diversity",3.00099846519999,3.00119529215334,0.0188939527987164,2.96416382514226,3.03822675916443,0.999934417145773,23,"p05","s05","02M","#7AD151FF","#5D126EFF","sample","B48",35593,5,5,"5 5",5,5,15
"GBP23050701M_16S_B48","Species richness",54,72.7495818931876,10.4656271362684,54,93.2618341558987,0.742272307204237,23,"p05","s07","01M","#7AD151FF","#932667FF","sample","B48",54278,5,7,"5 7",5,7,10
"GBP23050701M_16S_B48","Shannon diversity",3.24612948853204,3.24892949179294,0.0157937840304281,3.21797424391369,3.27988473967218,0.999138176661584,23,"p05","s07","01M","#7AD151FF","#932667FF","sample","B48",54278,5,7,"5 7",5,7,10
"GBP23050701M_16S_B48","Simpson diversity",2.600128910965,2.60022169238291,0.00823437792719685,2.58408260821052,2.61636077655531,0.999964317881746,23,"p05","s07","01M","#7AD151FF","#932667FF","sample","B48",54278,5,7,"5 7",5,7,10
"GBP23050702M_16S_B96","Species richness",56,78.5615047858498,16.1211541884986,56,110.158386384524,0.712817303495522,23,"p05","s07","02M","#7AD151FF","#932667FF","sample","B96",26142,5,7,"5 7",5,7,10
"GBP23050702M_16S_B96","Shannon diversity",3.83610391248667,3.84326369667693,0.0277932889797394,3.78878985126473,3.89773754208914,0.998137056222176,23,"p05","s07","02M","#7AD151FF","#932667FF","sample","B96",26142,5,7,"5 7",5,7,10
"GBP23050702M_16S_B96","Simpson diversity",2.90704879110002,2.90729335882325,0.0183079205916386,2.87141049383182,2.94317622381468,0.999915877865407,23,"p05","s07","02M","#7AD151FF","#932667FF","sample","B96",26142,5,7,"5 7",5,7,10
"GBP23051501M_16S_B96","Species richness",50,60.082733670334,13.095999117585,50,85.750420282369,0.832185836855283,23,"p05","s15","01M","#7AD151FF","#F2E661FF","sample","B96",22560,5,15,"5 15",5,15,28
"GBP23051501M_16S_B96","Shannon diversity",7.0825254710805,7.09601913075007,0.0539865395139257,6.99020745765283,7.20183080384731,0.998098418363741,23,"p05","s15","01M","#7AD151FF","#F2E661FF","sample","B96",22560,5,15,"5 15",5,15,28
"GBP23051501M_16S_B96","Simpson diversity",5.20026993400737,5.20156932708779,0.0323258439426675,5.1382118371903,5.26492681698528,0.999750192105744,23,"p05","s15","01M","#7AD151FF","#F2E661FF","sample","B96",22560,5,15,"5 15",5,15,28
"GBP23051601M_16S_B96","Species richness",34,44.1246100219543,13.8734671358486,34,71.3161059489176,0.770545053725873,23,"p05","s16","01M","#7AD151FF","#FCFFA4FF","sample","B96",31823,5,16,"5 16",5,16,18
"GBP23051601M_16S_B96","Shannon diversity",3.54551903452815,3.54871001446932,0.0196489984347374,3.51019868520495,3.58722134373369,0.999100805665112,23,"p05","s16","01M","#7AD151FF","#FCFFA4FF","sample","B96",31823,5,16,"5 16",5,16,18
"GBP23051601M_16S_B96","Simpson diversity",2.80675299461681,2.80694833635906,0.015672894753568,2.77623002710858,2.83766664560954,0.999930407788515,23,"p05","s16","01M","#7AD151FF","#FCFFA4FF","sample","B96",31823,5,16,"5 16",5,16,18
"GBP23051602M_16S_B96","Species richness",61,81.2491261004661,13.0901573366621,61,106.905363032287,0.750777305894618,23,"p05","s16","02M","#7AD151FF","#FCFFA4FF","sample","B96",28094,5,16,"5 16",5,16,18
"GBP23051602M_16S_B96","Shannon diversity",4.74264699974781,4.75160158765504,0.0328472406505387,4.68722217898847,4.81598099632162,0.998115459021123,23,"p05","s16","02M","#7AD151FF","#FCFFA4FF","sample","B96",28094,5,16,"5 16",5,16,18
"GBP23051602M_16S_B96","Simpson diversity",3.66055150346821,3.66097186530846,0.0217773306451092,3.61828908156462,3.70365464905229,0.999885177527794,23,"p05","s16","02M","#7AD151FF","#FCFFA4FF","sample","B96",28094,5,16,"5 16",5,16,18
"GBP23051603M_16S_B96","Species richness",81,135.44714278218,23.2025073394685,89.9710640457952,180.923221518564,0.598019259293352,23,"p05","s16","03M","#7AD151FF","#FCFFA4FF","sample","B96",22347,5,16,"5 16",5,16,18
"GBP23051603M_16S_B96","Shannon diversity",5.10085870653504,5.11976790832583,0.0417401601485553,5.03795869772573,5.20157711892594,0.996306629103236,23,"p05","s16","03M","#7AD151FF","#FCFFA4FF","sample","B96",22347,5,16,"5 16",5,16,18
"GBP23051603M_16S_B96","Simpson diversity",3.84446701589846,3.84504096070261,0.0229267412092252,3.80010537364966,3.88997654775556,0.999850731159951,23,"p05","s16","03M","#7AD151FF","#FCFFA4FF","sample","B96",22347,5,16,"5 16",5,16,18
"GBP23060101M_16S_B96","Species richness",75,114.061220478889,23.8785569535027,75,160.862332110543,0.657541622692714,23,"p06","s01","01M","#FDE725FF","#000004FF","sample","B96",36565,6,1,"6 1",6,1,37
"GBP23060101M_16S_B96","Shannon diversity",8.73645650870359,8.75352669353591,0.0501539103941433,8.65522683547954,8.85182655159228,0.998049907719488,23,"p06","s01","01M","#FDE725FF","#000004FF","sample","B96",36565,6,1,"6 1",6,1,37
"GBP23060101M_16S_B96","Simpson diversity",6.40583747555498,6.40697200940568,0.0446426885442428,6.31947394768592,6.49447007112543,0.999822921990446,23,"p06","s01","01M","#FDE725FF","#000004FF","sample","B96",36565,6,1,"6 1",6,1,37
"GBP23060102M_16S_B96","Species richness",78,102.082688359222,17.0954019662531,78,135.589060514313,0.76408646023823,23,"p06","s01","02M","#FDE725FF","#000004FF","sample","B96",44577,6,1,"6 1",6,1,37
"GBP23060102M_16S_B96","Shannon diversity",4.21558326120659,4.22160910307762,0.0245698502793799,4.17345308142449,4.26976512473074,0.998572619651916,23,"p06","s01","02M","#FDE725FF","#000004FF","sample","B96",44577,6,1,"6 1",6,1,37
"GBP23060102M_16S_B96","Simpson diversity",3.0583893575155,3.05855796682929,0.0141782561490667,3.03076909541353,3.08634683824504,0.999944872938286,23,"p06","s01","02M","#FDE725FF","#000004FF","sample","B96",44577,6,1,"6 1",6,1,37
"GBP23060103M_16S_B48","Species richness",52,64.0710328777002,12.8941755918808,52,89.3431526481221,0.811599215190715,23,"p06","s01","03M","#FDE725FF","#000004FF","sample","B48",36442,6,1,"6 1",6,1,37
"GBP23060103M_16S_B48","Shannon diversity",4.42147855679042,4.42646947429686,0.0259767753591289,4.37555593015848,4.47738301843524,0.998872483468952,23,"p06","s01","03M","#FDE725FF","#000004FF","sample","B48",36442,6,1,"6 1",6,1,37
"GBP23060103M_16S_B48","Simpson diversity",3.31244088769298,3.31269199909491,0.0151384674093796,3.28302114819139,3.34236284999842,0.999924197178007,23,"p06","s01","03M","#FDE725FF","#000004FF","sample","B48",36442,6,1,"6 1",6,1,37
"GBP23060104M_16S_B48","Species richness",37,85.9982574679943,47.2143721523707,37,178.536726439312,0.430241275688291,23,"p06","s01","04M","#FDE725FF","#000004FF","sample","B48",33345,6,1,"6 1",6,1,37
"GBP23060104M_16S_B48","Shannon diversity",2.80585548554475,2.80954075789094,0.0171153239374997,2.77599533938971,2.84308617639218,0.998688300806515,23,"p06","s01","04M","#FDE725FF","#000004FF","sample","B48",33345,6,1,"6 1",6,1,37
"GBP23060104M_16S_B48","Simpson diversity",2.19426199836974,2.19435519638611,0.0107610384716447,2.17326394854543,2.21544644422678,0.999957528290534,23,"p06","s01","04M","#FDE725FF","#000004FF","sample","B48",33345,6,1,"6 1",6,1,37
"GBP23060105M_16S_B48","Species richness",33,57.4993930535599,18.2980506682776,33,93.362913350673,0.57391910153314,23,"p06","s01","05M","#FDE725FF","#000004FF","sample","B48",47057,6,1,"6 1",6,1,37
"GBP23060105M_16S_B48","Shannon diversity",3.22675755779908,3.22879975133282,0.0173753362263748,3.19474471810985,3.26285478455579,0.999367506909371,23,"p06","s01","05M","#FDE725FF","#000004FF","sample","B48",47057,6,1,"6 1",6,1,37
"GBP23060105M_16S_B48","Simpson diversity",2.59848600367818,2.59858890985931,0.0107937881360808,2.57743347385583,2.61974434586278,0.999960399207149,23,"p06","s01","05M","#FDE725FF","#000004FF","sample","B48",47057,6,1,"6 1",6,1,37
"GBP23060201M_16S_B48","Species richness",29,44.9995055012981,16.7599776265219,29,77.8484580309782,0.644451526232071,23,"p06","s02","01M","#FDE725FF","#0C0826FF","sample","B48",37804,6,2,"6 2",6,2,19
"GBP23060201M_16S_B48","Shannon diversity",2.91811798499208,2.92012676062657,0.0159968722934269,2.88877346706617,2.95148005418698,0.999312093001722,23,"p06","s02","01M","#FDE725FF","#0C0826FF","sample","B48",37804,6,2,"6 2",6,2,19
"GBP23060201M_16S_B48","Simpson diversity",2.26553129013952,2.26561990744394,0.0117254585252706,2.24263843103219,2.28860138385569,0.999960886067372,23,"p06","s02","01M","#FDE725FF","#0C0826FF","sample","B48",37804,6,2,"6 2",6,2,19
"GBP23060202M_16S_B48","Species richness",71,89.0620642129898,12.9253666281063,71,114.395317291054,0.797196883178064,23,"p06","s02","02M","#FDE725FF","#0C0826FF","sample","B48",49502,6,2,"6 2",6,2,19
"GBP23060202M_16S_B48","Shannon diversity",4.65873656026951,4.66409514739371,0.0311378096783611,4.60306616186666,4.72512413292076,0.998851098239882,23,"p06","s02","02M","#FDE725FF","#0C0826FF","sample","B48",49502,6,2,"6 2",6,2,19
"GBP23060202M_16S_B48","Simpson diversity",3.21422550828207,3.21439723121358,0.0168394312887446,3.1813925523675,3.24740191005965,0.999946576941445,23,"p06","s02","02M","#FDE725FF","#0C0826FF","sample","B48",49502,6,2,"6 2",6,2,19
"GBP23060203M_16S_B96","Species richness",32,56.9991065685083,24.9866589613951,32,105.972058226828,0.561412308481337,23,"p06","s02","03M","#FDE725FF","#0C0826FF","sample","B96",32927,6,2,"6 2",6,2,19
"GBP23060203M_16S_B96","Shannon diversity",4.04580422051335,4.04971776939741,0.0195895509272237,4.01132295510674,4.08811258368809,0.999033624290157,23,"p06","s02","03M","#FDE725FF","#0C0826FF","sample","B96",32927,6,2,"6 2",6,2,19
"GBP23060203M_16S_B96","Simpson diversity",3.3334912989447,3.33376932052013,0.0203434272001545,3.29389693588571,3.37364170515454,0.999916604435191,23,"p06","s02","03M","#FDE725FF","#0C0826FF","sample","B96",32927,6,2,"6 2",6,2,19
"GBP23060204M_16S_B48","Species richness",40,56.6662206761217,15.8800956332972,40,87.790636188436,0.705887908576466,23,"p06","s02","04M","#FDE725FF","#0C0826FF","sample","B48",44578,6,2,"6 2",6,2,19
"GBP23060204M_16S_B48","Shannon diversity",2.42342876945484,2.42530379771633,0.0114287470633537,2.40290386508374,2.44770373034892,0.999226889322792,23,"p06","s02","04M","#FDE725FF","#0C0826FF","sample","B48",44578,6,2,"6 2",6,2,19
"GBP23060204M_16S_B48","Simpson diversity",2.0322723268426,2.03232846739857,0.00731056529802325,2.01800002270781,2.04665691208932,0.999972376238944,23,"p06","s02","04M","#FDE725FF","#0C0826FF","sample","B48",44578,6,2,"6 2",6,2,19
"GBP23060205M_16S_B48","Species richness",68,93.7846590078634,16.5325422194153,68,126.187846330805,0.725065279538933,23,"p06","s02","05M","#FDE725FF","#0C0826FF","sample","B48",30039,6,2,"6 2",6,2,19
"GBP23060205M_16S_B48","Shannon diversity",5.70535464906751,5.71691919706895,0.041917844678882,5.6347617311888,5.7990766629491,0.997977136355649,23,"p06","s02","05M","#FDE725FF","#0C0826FF","sample","B48",30039,6,2,"6 2",6,2,19
"GBP23060205M_16S_B48","Simpson diversity",3.64480546055284,3.64520002734246,0.0241664555290845,3.59783464487146,3.69256540981345,0.999891757163762,23,"p06","s02","05M","#FDE725FF","#0C0826FF","sample","B48",30039,6,2,"6 2",6,2,19
"GBP23060301M_16S_B48","Species richness",67,71.4998057749579,6.42660587927888,67,84.0957218411779,0.937065482539619,23,"p06","s03","01M","#FDE725FF","#240C4FFF","sample","B48",32335,6,3,"6 3",6,3,25
"GBP23060301M_16S_B48","Shannon diversity",7.93281579005981,7.94572055183269,0.0789186597603978,7.79104282099414,8.10039828267124,0.998375885271991,23,"p06","s03","01M","#FDE725FF","#240C4FFF","sample","B48",32335,6,3,"6 3",6,3,25
"GBP23060301M_16S_B48","Simpson diversity",5.00552438291844,5.00638993959033,0.0458472737778456,4.9165309341964,5.09624894498425,0.999827109617442,23,"p06","s03","01M","#FDE725FF","#240C4FFF","sample","B48",32335,6,3,"6 3",6,3,25
"GBP23060302M_16S_B48","Species richness",38,40.7218560368278,5.72998980616889,38,51.9524296887005,0.933159823698453,23,"p06","s03","02M","#FDE725FF","#240C4FFF","sample","B48",12732,6,3,"6 3",6,3,25
"GBP23060302M_16S_B48","Shannon diversity",5.37601166565461,5.39172201649188,0.0768428884408417,5.2411127226798,5.54233131030395,0.997086209046162,23,"p06","s03","02M","#FDE725FF","#240C4FFF","sample","B48",12732,6,3,"6 3",6,3,25
"GBP23060302M_16S_B48","Simpson diversity",4.03731305338827,4.03896347670186,0.0404517085000116,3.95967958492872,4.118247368475,0.999591374538762,23,"p06","s03","02M","#FDE725FF","#240C4FFF","sample","B48",12732,6,3,"6 3",6,3,25
"GBP23060303M_16S_B96","Species richness",49,65.8990847549418,14.7352631363548,49,94.7796698049179,0.743561161467049,23,"p06","s03","03M","#FDE725FF","#240C4FFF","sample","B96",24593,6,3,"6 3",6,3,25
"GBP23060303M_16S_B96","Shannon diversity",4.46117567022337,4.46957776177437,0.0402468271731931,4.3906954300229,4.54846009352583,0.998120159890079,23,"p06","s03","03M","#FDE725FF","#240C4FFF","sample","B96",24593,6,3,"6 3",6,3,25
"GBP23060303M_16S_B96","Simpson diversity",3.19562712538245,3.19600717521167,0.021549374441841,3.1537711774163,3.23824317300705,0.999881086052569,23,"p06","s03","03M","#FDE725FF","#240C4FFF","sample","B96",24593,6,3,"6 3",6,3,25
"GBP23060304M_16S_B96","Species richness",64,82.7494842241356,20.8909625528921,64,123.695018430179,0.773418717954173,23,"p06","s03","04M","#FDE725FF","#240C4FFF","sample","B96",50737,6,3,"6 3",6,3,25
"GBP23060304M_16S_B96","Shannon diversity",7.91425740728273,7.92375749768043,0.0476133514234797,7.83043704370716,8.0170779516537,0.998801062450424,23,"p06","s03","04M","#FDE725FF","#240C4FFF","sample","B96",50737,6,3,"6 3",6,3,25
"GBP23060304M_16S_B96","Simpson diversity",5.19689612047915,5.19749617966581,0.0325098178302637,5.13377810757454,5.26121425175709,0.999884548412175,23,"p06","s03","04M","#FDE725FF","#240C4FFF","sample","B96",50737,6,3,"6 3",6,3,25
"GBP23060305M_16S_B48","Species richness",35,41.124737608705,10.156195922218,35,61.0305158361848,0.851069259894596,23,"p06","s03","05M","#FDE725FF","#240C4FFF","sample","B48",28217,6,3,"6 3",6,3,25
"GBP23060305M_16S_B48","Shannon diversity",2.66867909942761,2.67116981893645,0.0174309029091938,2.63700587701641,2.70533376085648,0.999067554787726,23,"p06","s03","05M","#FDE725FF","#240C4FFF","sample","B48",28217,6,3,"6 3",6,3,25
"GBP23060305M_16S_B48","Simpson diversity",2.17292666955167,2.17303586378175,0.010672778499578,2.1521176023076,2.1939541252559,0.999949750378307,23,"p06","s03","05M","#FDE725FF","#240C4FFF","sample","B48",28217,6,3,"6 3",6,3,25
"GBP23060401M_16S_B96","Species richness",26,56.2439956331878,34.77986651,26,124.411281379899,0.462271567076544,23,"p06","s04","01M","#FDE725FF","#420A68FF","sample","B96",9306,6,4,"6 4",6,4,19
"GBP23060401M_16S_B96","Shannon diversity",3.50743805432035,3.52536964840864,0.0558260115504482,3.41595267636924,3.63478662044803,0.994913556342559,23,"p06","s04","01M","#FDE725FF","#420A68FF","sample","B96",9306,6,4,"6 4",6,4,19
"GBP23060401M_16S_B96","Simpson diversity",2.54834030957862,2.54912389331461,0.0417690790038748,2.46725800279961,2.63098978382961,0.99969260664888,23,"p06","s04","01M","#FDE725FF","#420A68FF","sample","B96",9306,6,4,"6 4",6,4,19
"GBP23060402M_16S_B96","Species richness",32,63.9985434020665,23.3017457817545,32,109.669125911213,0.500011379930355,23,"p06","s04","02M","#FDE725FF","#420A68FF","sample","B96",25202,6,4,"6 4",6,4,19
"GBP23060402M_16S_B96","Shannon diversity",3.23140870466024,3.23540140968644,0.019416462444153,3.19734584258872,3.27345697678415,0.998765932099107,23,"p06","s04","02M","#FDE725FF","#420A68FF","sample","B96",25202,6,4,"6 4",6,4,19
"GBP23060402M_16S_B96","Simpson diversity",2.66835295391003,2.66855561653956,0.0120923270531351,2.64485509102614,2.69225614205299,0.999924055309818,23,"p06","s04","02M","#FDE725FF","#420A68FF","sample","B96",25202,6,4,"6 4",6,4,19
"GBP23060403M_16S_B48","Species richness",34,42.3326105184029,8.26053538846713,34,58.522962372817,0.803163319805649,23,"p06","s04","03M","#FDE725FF","#420A68FF","sample","B48",13635,6,4,"6 4",6,4,19
"GBP23060403M_16S_B48","Shannon diversity",4.43925456762533,4.44811136699271,0.0366386389077488,4.37630095429096,4.51992177969447,0.998008862945046,23,"p06","s04","03M","#FDE725FF","#420A68FF","sample","B48",13635,6,4,"6 4",6,4,19
"GBP23060403M_16S_B48","Simpson diversity",3.63330582432594,3.63413595890147,0.0242295632112523,3.58664688764628,3.68162503015667,0.999771573054799,23,"p06","s04","03M","#FDE725FF","#420A68FF","sample","B48",13635,6,4,"6 4",6,4,19
"GBP23060404M_16S_B96","Species richness",54,67.9995371441796,12.1501729131961,54,91.813438459978,0.794123052418779,23,"p06","s04","04M","#FDE725FF","#420A68FF","sample","B96",36771,6,4,"6 4",6,4,19
"GBP23060404M_16S_B96","Shannon diversity",4.87070599824277,4.87659046254863,0.027762627785972,4.82217671197193,4.93100421312532,0.998793324075284,23,"p06","s04","04M","#FDE725FF","#420A68FF","sample","B96",36771,6,4,"6 4",6,4,19
"GBP23060404M_16S_B96","Simpson diversity",3.72552090869544,3.72585665227174,0.02040226747788,3.68586894281214,3.76584436173133,0.999909888219642,23,"p06","s04","04M","#FDE725FF","#420A68FF","sample","B96",36771,6,4,"6 4",6,4,19
"GBP23060501M_16S_B48","Species richness",15,46.9871897518014,22.2074302034225,15,90.5129531396966,0.319235946632133,23,"p06","s05","01M","#FDE725FF","#5D126EFF","sample","B48",4559,6,5,"6 5",6,5,17
"GBP23060501M_16S_B48","Shannon diversity",1.10418377739088,1.11238430933853,0.0203099090509928,1.0725776190693,1.15219099960776,0.99262796869858,23,"p06","s05","01M","#FDE725FF","#5D126EFF","sample","B48",4559,6,5,"6 5",6,5,17
"GBP23060501M_16S_B48","Simpson diversity",1.02610211353878,1.02611283989595,0.00487763339014474,1.01655285412147,1.03567282567042,0.999989546610522,23,"p06","s05","01M","#FDE725FF","#5D126EFF","sample","B48",4559,6,5,"6 5",6,5,17
"GBP23060701M_16S_B96","Species richness",64,84.0550408089934,14.3777555518328,64,112.234923869107,0.761405852451295,23,"p06","s07","01M","#FDE725FF","#932667FF","sample","B96",43524,6,7,"6 7",6,7,14
"GBP23060701M_16S_B96","Shannon diversity",3.38211629486038,3.38606027735617,0.0156725262564033,3.35534269034687,3.41677786436548,0.998835229685021,23,"p06","s07","01M","#FDE725FF","#932667FF","sample","B96",43524,6,7,"6 7",6,7,14
"GBP23060701M_16S_B96","Simpson diversity",2.91637805354157,2.91652150873553,0.00866490298497905,2.89953861095544,2.93350440651563,0.999950812914104,23,"p06","s07","01M","#FDE725FF","#932667FF","sample","B96",43524,6,7,"6 7",6,7,14
"GBP23060801M_16S_B96","Species richness",34,39.3330991892762,11.0435630291816,34,60.9780849874703,0.864411925345303,23,"p06","s08","01M","#FDE725FF","#AE305CFF","sample","B96",27219,6,8,"6 8",6,8,8
"GBP23060801M_16S_B96","Shannon diversity",3.03656216942181,3.03937681606593,0.0188720657848747,3.0023882468137,3.07636538531815,0.999073939555885,23,"p06","s08","01M","#FDE725FF","#AE305CFF","sample","B96",27219,6,8,"6 8",6,8,8
"GBP23060801M_16S_B96","Simpson diversity",2.43071192769292,2.43086461975096,0.0110484502612932,2.40921005515384,2.45251918434807,0.999937186111973,23,"p06","s08","01M","#FDE725FF","#AE305CFF","sample","B96",27219,6,8,"6 8",6,8,8
"GBP23060901M_16S_B48","Species richness",35,52.999388171312,16.1883668737495,35,84.7280042123823,0.660384981933529,23,"p06","s09","01M","#FDE725FF","#C73E4CFF","sample","B48",33887,6,9,"6 9",6,9,22
"GBP23060901M_16S_B48","Shannon diversity",2.61720264650221,2.61966190487747,0.0129290813850324,2.59432137100961,2.64500243874532,0.99906123062267,23,"p06","s09","01M","#FDE725FF","#C73E4CFF","sample","B48",33887,6,9,"6 9",6,9,22
"GBP23060901M_16S_B48","Simpson diversity",2.23500636282521,2.23510019208381,0.0107500782865052,2.21403042581128,2.25616995835635,0.999958020110716,23,"p06","s09","01M","#FDE725FF","#C73E4CFF","sample","B48",33887,6,9,"6 9",6,9,22
"GBP23061001M_16S_B48","Species richness",47,68.1246435982656,18.4216200680778,47,104.230355468578,0.689911866213368,23,"p06","s10","01M","#FDE725FF","#DD513AFF","sample","B48",67805,6,10,"6 10",6,10,28
"GBP23061001M_16S_B48","Shannon diversity",3.43194236094333,3.43397159926008,0.0104755074824435,3.41343998187471,3.45450321664545,0.99940906956913,23,"p06","s10","01M","#FDE725FF","#DD513AFF","sample","B48",67805,6,10,"6 10",6,10,28
"GBP23061001M_16S_B48","Simpson diversity",2.91958973215739,2.91968428938481,0.00782054002377243,2.90435631259857,2.93501226617106,0.999967613886278,23,"p06","s10","01M","#FDE725FF","#DD513AFF","sample","B48",67805,6,10,"6 10",6,10,28
"GBP23061002M_16S_B96","Species richness",36,38.4999148443354,9.67860274547881,36,57.4696276461444,0.935067003279275,23,"p06","s10","02M","#FDE725FF","#DD513AFF","sample","B96",33247,6,10,"6 10",6,10,28
"GBP23061002M_16S_B96","Shannon diversity",3.43440133041827,3.43675556691157,0.0187201081708715,3.40006482910997,3.47344630471317,0.999314982853025,23,"p06","s10","02M","#FDE725FF","#DD513AFF","sample","B96",33247,6,10,"6 10",6,10,28
"GBP23061002M_16S_B96","Simpson diversity",2.83139144237122,2.83156808540559,0.0129673083750593,2.80615262801405,2.85698354279713,0.999937616532945,23,"p06","s10","02M","#FDE725FF","#DD513AFF","sample","B96",33247,6,10,"6 10",6,10,28
"GBP23061003M_16S_B96","Species richness",46,49.1998485422189,6.11083143847421,46,61.1768580772234,0.934962227790741,23,"p06","s10","03M","#FDE725FF","#DD513AFF","sample","B96",25703,6,10,"6 10",6,10,28
"GBP23061003M_16S_B96","Shannon diversity",4.66572283888312,4.67153017159324,0.0308526800581102,4.61106002985281,4.73200031333367,0.998756867129869,23,"p06","s10","03M","#FDE725FF","#DD513AFF","sample","B96",25703,6,10,"6 10",6,10,28
"GBP23061003M_16S_B96","Simpson diversity",3.79076740130343,3.79126820821991,0.0256155806323627,3.7410625927374,3.84147382370242,0.99986790517342,23,"p06","s10","03M","#FDE725FF","#DD513AFF","sample","B96",25703,6,10,"6 10",6,10,28
"GBP23061004M_16S_B96","Species richness",46,130.497280422259,39.1226110645009,53.8183717546688,207.176189089849,0.352497767395265,23,"p06","s10","04M","#FDE725FF","#DD513AFF","sample","B96",35555,6,10,"6 10",6,10,28
"GBP23061004M_16S_B96","Shannon diversity",3.11157724845025,3.11616415293025,0.0184386052366297,3.0800251507413,3.1523031551192,0.998528028609889,23,"p06","s10","04M","#FDE725FF","#DD513AFF","sample","B96",35555,6,10,"6 10",6,10,28
"GBP23061004M_16S_B96","Simpson diversity",2.58386980692828,2.58400153277343,0.0109439787565029,2.56255172856311,2.60545133698375,0.999949022535986,23,"p06","s10","04M","#FDE725FF","#DD513AFF","sample","B96",35555,6,10,"6 10",6,10,28
"GBP23061005M_16S_B96","Species richness",23,43.2477582198605,18.1610993332064,23,78.8428588325994,0.531819473348743,23,"p06","s10","05M","#FDE725FF","#DD513AFF","sample","B96",10789,6,10,"6 10",6,10,28
