"Assemblage","Diversity","Observed","Estimator","s.e.","LCL","UCL","completeness","year","period","site","specimen","color_p","color_s","type","plate","quant_reading","is.neg","period_num","site_num","j","Periodo","Sitio","n_plants"
"GBP23050502M_ITS_F48","Species richness",8,8,0.437902331970189,8,8.85827279940767,1,23,"p05","s05","02M","#7AD151FF","#5D126EFF","sample","F48",5248,FALSE,5,5,"5 5",5,5,15
"GBP23050502M_ITS_F48","Shannon diversity",1.50575190460828,1.50678179458736,0.0206064555320161,1.46639388389558,1.54716970527914,0.999316496932217,23,"p05","s05","02M","#7AD151FF","#5D126EFF","sample","F48",5248,FALSE,5,5,"5 5",5,5,15
"GBP23050502M_ITS_F48","Simpson diversity",1.20629685861361,1.20634428858066,0.0100566909606885,1.18663353649406,1.22605504066726,0.999960682893351,23,"p05","s05","02M","#7AD151FF","#5D126EFF","sample","F48",5248,FALSE,5,5,"5 5",5,5,15
"GBP23050701M_ITS_F48","Species richness",4,4,0.14070529413629,4,4.27577730894124,1,23,"p05","s07","01M","#7AD151FF","#932667FF","sample","F48",110,FALSE,5,7,"5 7",5,7,10
"GBP23050701M_ITS_F48","Shannon diversity",2.22598746808146,2.25729146361859,0.216157782505357,1.83362999493005,2.68095293230714,0.986132054259864,23,"p05","s07","01M","#7AD151FF","#932667FF","sample","F48",110,FALSE,5,7,"5 7",5,7,10
"GBP23050701M_ITS_F48","Simpson diversity",1.68476747424116,1.6954185520362,0.175135695425364,1.35215889659511,2.03867820747729,0.993717729594119,23,"p05","s07","01M","#7AD151FF","#932667FF","sample","F48",110,FALSE,5,7,"5 7",5,7,10
"GBP23050702M_ITS_F96","Species richness",65,65,2.55540742054975,65,70.0085065101039,1,23,"p05","s07","02M","#7AD151FF","#932667FF","sample","F96",8815,FALSE,5,7,"5 7",5,7,10
"GBP23050702M_ITS_F96","Shannon diversity",4.32380681751829,4.34003958809724,0.0730952330294958,4.19677556391786,4.48330361227661,0.996259764398587,23,"p05","s07","02M","#7AD151FF","#932667FF","sample","F96",8815,FALSE,5,7,"5 7",5,7,10
"GBP23050702M_ITS_F96","Simpson diversity",2.45145832228476,2.4518620862546,0.0323458415043949,2.38846540185634,2.51525877065285,0.999835323539565,23,"p05","s07","02M","#7AD151FF","#932667FF","sample","F96",8815,FALSE,5,7,"5 7",5,7,10
"GBP23051601M_ITS_F96","Species richness",19,19,0.822470791684162,19,20.6120131300371,1,23,"p05","s16","01M","#7AD151FF","#FCFFA4FF","sample","F96",634,FALSE,5,16,"5 16",5,16,18
"GBP23051601M_ITS_F96","Shannon diversity",4.20557807695936,4.26752016589454,0.263772583414865,3.75053540229232,4.78450492949676,0.985485226424889,23,"p05","s16","01M","#7AD151FF","#FCFFA4FF","sample","F96",634,FALSE,5,16,"5 16",5,16,18
"GBP23051601M_ITS_F96","Simpson diversity",2.17200721920221,2.17603617671937,0.109096102820372,1.96221174433776,2.38986060910097,0.99814848780537,23,"p05","s16","01M","#7AD151FF","#FCFFA4FF","sample","F96",634,FALSE,5,16,"5 16",5,16,18
"GBP23051602M_ITS_F96","Species richness",16,16,0.548499425012018,16,17.0750391185645,1,23,"p05","s16","02M","#7AD151FF","#FCFFA4FF","sample","F96",228,FALSE,5,16,"5 16",5,16,18
"GBP23051602M_ITS_F96","Shannon diversity",10.3912542381814,10.7474026718783,0.738626906259678,9.29972053759709,12.1950848061595,0.966861906586156,23,"p05","s16","02M","#7AD151FF","#FCFFA4FF","sample","F96",228,FALSE,5,16,"5 16",5,16,18
"GBP23051602M_ITS_F96","Simpson diversity",6.55866767600303,6.72330475448169,0.83341453935343,5.08984227315693,8.35676723580645,0.975512477198224,23,"p05","s16","02M","#7AD151FF","#FCFFA4FF","sample","F96",228,FALSE,5,16,"5 16",5,16,18
"GBP23051603M_ITS_F96","Species richness",1,1,0,1,1,1,23,"p05","s16","03M","#7AD151FF","#FCFFA4FF","sample","F96",4,FALSE,5,16,"5 16",5,16,18
"GBP23051603M_ITS_F96","Shannon diversity",1,1,0,1,1,1,23,"p05","s16","03M","#7AD151FF","#FCFFA4FF","sample","F96",4,FALSE,5,16,"5 16",5,16,18
"GBP23051603M_ITS_F96","Simpson diversity",1,1,0,1,1,1,23,"p05","s16","03M","#7AD151FF","#FCFFA4FF","sample","F96",4,FALSE,5,16,"5 16",5,16,18
"GBP23060101M_ITS_F96","Species richness",1,1,0,1,1,1,23,"p06","s01","01M","#FDE725FF","#000004FF","sample","F96",1,FALSE,6,1,"6 1",6,1,37
"GBP23060101M_ITS_F96","Shannon diversity",1,1,0,1,1,1,23,"p06","s01","01M","#FDE725FF","#000004FF","sample","F96",1,FALSE,6,1,"6 1",6,1,37
"GBP23060101M_ITS_F96","Simpson diversity",1,Inf,NA,NA,NA,0,23,"p06","s01","01M","#FDE725FF","#000004FF","sample","F96",1,FALSE,6,1,"6 1",6,1,37
"GBP23060102M_ITS_F96","Species richness",11,11,0.278658829494261,11,11.5461612697828,1,23,"p06","s01","02M","#FDE725FF","#000004FF","sample","F96",7588,FALSE,6,1,"6 1",6,1,37
"GBP23060102M_ITS_F96","Shannon diversity",2.4904800691037,2.49216573226424,0.0245991307208358,2.44395232200041,2.54037914252807,0.999323615143761,23,"p06","s01","02M","#FDE725FF","#000004FF","sample","F96",7588,FALSE,6,1,"6 1",6,1,37
"GBP23060102M_ITS_F96","Simpson diversity",1.99314837132811,1.99341153142592,0.0222258255226639,1.94984971387482,2.03697334897701,0.999867985062964,23,"p06","s01","02M","#FDE725FF","#000004FF","sample","F96",7588,FALSE,6,1,"6 1",6,1,37
"GBP23060103M_ITS_F48","Species richness",6,6,0.236800046487511,6,6.46411956265293,1,23,"p06","s01","03M","#FDE725FF","#000004FF","sample","F48",485,FALSE,6,1,"6 1",6,1,37
"GBP23060103M_ITS_F48","Shannon diversity",1.74209026094105,1.751351790048,0.082847121642614,1.58897441540567,1.91372916469033,0.994711782544444,23,"p06","s01","03M","#FDE725FF","#000004FF","sample","F48",485,FALSE,6,1,"6 1",6,1,37
"GBP23060103M_ITS_F48","Simpson diversity",1.3454421698669,1.34640312940933,0.0442341598054777,1.2597057693042,1.43310048951446,0.999286276508544,23,"p06","s01","03M","#FDE725FF","#000004FF","sample","F48",485,FALSE,6,1,"6 1",6,1,37
"GBP23060104M_ITS_F48","Species richness",16,16,1.6005572599047,16,19.1370345846073,1,23,"p06","s01","04M","#FDE725FF","#000004FF","sample","F48",21071,FALSE,6,1,"6 1",6,1,37
"GBP23060104M_ITS_F48","Shannon diversity",3.00950958082687,3.01061091358443,0.0208916113386174,2.96966410778173,3.05155771938713,0.999634182965128,23,"p06","s01","04M","#FDE725FF","#000004FF","sample","F48",21071,FALSE,6,1,"6 1",6,1,37
"GBP23060104M_ITS_F48","Simpson diversity",2.25299299953838,2.25312698873364,0.0163708425416011,2.22104072695552,2.28521325051175,0.999940531893708,23,"p06","s01","04M","#FDE725FF","#000004FF","sample","F48",21071,FALSE,6,1,"6 1",6,1,37
"GBP23060105M_ITS_F48","Species richness",6,6,0,6,6,1,23,"p06","s01","05M","#FDE725FF","#000004FF","sample","F48",1569,FALSE,6,1,"6 1",6,1,37
"GBP23060105M_ITS_F48","Shannon diversity",2.14149452192922,2.14493663014542,0.0579949600567054,2.03126859714944,2.2586046631414,0.998395240135385,23,"p06","s01","05M","#FDE725FF","#000004FF","sample","F48",1569,FALSE,6,1,"6 1",6,1,37
"GBP23060105M_ITS_F48","Simpson diversity",1.68003087407622,1.68075980810773,0.0372521024878492,1.60774702888315,1.75377258733231,0.999566306840518,23,"p06","s01","05M","#FDE725FF","#000004FF","sample","F48",1569,FALSE,6,1,"6 1",6,1,37
"GBP23060201M_ITS_F48","Species richness",18,18,2.08123414172173,18,22.0791439611697,1,23,"p06","s02","01M","#FDE725FF","#0C0826FF","sample","F48",148,FALSE,6,2,"6 2",6,2,19
"GBP23060201M_ITS_F48","Shannon diversity",12.0418131109735,12.7840540124939,0.984735241442317,10.8540084049596,14.7140996200282,0.941940099690207,23,"p06","s02","01M","#FDE725FF","#0C0826FF","sample","F48",148,FALSE,6,2,"6 2",6,2,19
"GBP23060201M_ITS_F48","Simpson diversity",8.45714285714286,8.90909090909089,1.2457062434666,6.46755153657966,11.3506302816021,0.949271137026242,23,"p06","s02","01M","#FDE725FF","#0C0826FF","sample","F48",148,FALSE,6,2,"6 2",6,2,19
"GBP23060202M_ITS_F48","Species richness",12,12,1.72096776465381,12,15.3730348372759,1,23,"p06","s02","02M","#FDE725FF","#0C0826FF","sample","F48",7322,FALSE,6,2,"6 2",6,2,19
"GBP23060202M_ITS_F48","Shannon diversity",1.10086558367536,1.10173316183377,0.00843560183335431,1.08519968605247,1.11826663761506,0.99921253331708,23,"p06","s02","02M","#FDE725FF","#0C0826FF","sample","F48",7322,FALSE,6,2,"6 2",6,2,19
"GBP23060202M_ITS_F48","Simpson diversity",1.02894165936265,1.02894572703055,0.00259293121689116,1.02386367523105,1.03402777883005,0.999996046761458,23,"p06","s02","02M","#FDE725FF","#0C0826FF","sample","F48",7322,FALSE,6,2,"6 2",6,2,19
"GBP23060203M_ITS_F96","Species richness",172,172,2.3923744643657,172,176.68896778769,1,23,"p06","s02","03M","#FDE725FF","#0C0826FF","sample","F96",83952,FALSE,6,2,"6 2",6,2,19
"GBP23060203M_ITS_F96","Shannon diversity",62.1220469286098,62.2480680714715,0.450796888111251,61.3645224064307,63.1316137365123,0.997975501139779,23,"p06","s02","03M","#FDE725FF","#0C0826FF","sample","F96",83952,FALSE,6,2,"6 2",6,2,19
"GBP23060203M_ITS_F96","Simpson diversity",30.0267578991615,30.0472483068236,0.318251575796984,29.4234866802384,30.6710099334088,0.999318060427601,23,"p06","s02","03M","#FDE725FF","#0C0826FF","sample","F96",83952,FALSE,6,2,"6 2",6,2,19
"GBP23060204M_ITS_F48","Species richness",2,2,0,2,2,1,23,"p06","s02","04M","#FDE725FF","#0C0826FF","sample","F48",15,FALSE,6,2,"6 2",6,2,19
"GBP23060204M_ITS_F48","Shannon diversity",1.96013170420779,2.02894247191108,0.104681282861309,1.82377092764746,2.23411401617469,0.966085402294094,23,"p06","s02","04M","#FDE725FF","#0C0826FF","sample","F48",15,FALSE,6,2,"6 2",6,2,19
"GBP23060204M_ITS_F48","Simpson diversity",1.92307692307692,2.05882352941177,0.187465875500493,1.69139716510053,2.426249893723,0.934065934065933,23,"p06","s02","04M","#FDE725FF","#0C0826FF","sample","F48",15,FALSE,6,2,"6 2",6,2,19
"GBP23060205M_ITS_F48","Species richness",111,111,0.683168627088379,111,112.338985904461,1,23,"p06","s02","05M","#FDE725FF","#0C0826FF","sample","F48",46844,FALSE,6,2,"6 2",6,2,19
"GBP23060205M_ITS_F48","Shannon diversity",58.9119193780004,59.0171439881673,0.390582010004984,58.2516173155483,59.7826706607863,0.998217050113642,23,"p06","s02","05M","#FDE725FF","#0C0826FF","sample","F48",46844,FALSE,6,2,"6 2",6,2,19
"GBP23060205M_ITS_F48","Simpson diversity",32.0843196808802,32.116588162796,0.411060741463302,31.3109239140696,32.9222524115224,0.998995270551398,23,"p06","s02","05M","#FDE725FF","#0C0826FF","sample","F48",46844,FALSE,6,2,"6 2",6,2,19
"GBP23060301M_ITS_F48","Species richness",386,386,1.81801220747997,386,389.563238450115,1,23,"p06","s03","01M","#FDE725FF","#240C4FFF","sample","F48",179299,FALSE,6,3,"6 3",6,3,25
"GBP23060301M_ITS_F48","Shannon diversity",253.689302875903,254.490752220519,0.947618439385021,252.633454208238,256.3480502328,0.996850772227976,23,"p06","s03","01M","#FDE725FF","#240C4FFF","sample","F48",179299,FALSE,6,3,"6 3",6,3,25
"GBP23060301M_ITS_F48","Simpson diversity",145.617972506031,145.962673932689,1.49013650530343,143.042060050246,148.883287815132,0.997638427569386,23,"p06","s03","01M","#FDE725FF","#240C4FFF","sample","F48",179299,FALSE,6,3,"6 3",6,3,25
"GBP23060302M_ITS_F48","Species richness",124,124,0.457941630322303,124,124.897549102453,1,23,"p06","s03","02M","#FDE725FF","#240C4FFF","sample","F48",69302,FALSE,6,3,"6 3",6,3,25
"GBP23060302M_ITS_F48","Shannon diversity",76.7076738899277,76.8649198569443,0.433631617198546,76.0150175046773,77.7148222092113,0.997954255760506,23,"p06","s03","02M","#FDE725FF","#240C4FFF","sample","F48",69302,FALSE,6,3,"6 3",6,3,25
"GBP23060302M_ITS_F48","Simpson diversity",45.5339954137407,45.6014262237919,0.630190065506401,44.3662763919844,46.8365760555994,0.998521300414591,23,"p06","s03","02M","#FDE725FF","#240C4FFF","sample","F48",69302,FALSE,6,3,"6 3",6,3,25
"GBP23060303M_ITS_F96","Species richness",8,8,0.402015126103685,8,8.78793516840355,1,23,"p06","s03","03M","#FDE725FF","#240C4FFF","sample","F96",9070,FALSE,6,3,"6 3",6,3,25
"GBP23060303M_ITS_F96","Shannon diversity",1.30034704737644,1.30085675385931,0.0118245934810402,1.27768097650464,1.32403253121397,0.999608176318142,23,"p06","s03","03M","#FDE725FF","#240C4FFF","sample","F96",9070,FALSE,6,3,"6 3",6,3,25
"GBP23060303M_ITS_F96","Simpson diversity",1.10224537832835,1.1022578053618,0.00472417818028579,1.09299858627189,1.11151702445171,0.999988725837651,23,"p06","s03","03M","#FDE725FF","#240C4FFF","sample","F96",9070,FALSE,6,3,"6 3",6,3,25
"GBP23060304M_ITS_F96","Species richness",21,21,1.17659396728245,21,23.3060818003007,1,23,"p06","s03","04M","#FDE725FF","#240C4FFF","sample","F96",9099,FALSE,6,3,"6 3",6,3,25
"GBP23060304M_ITS_F96","Shannon diversity",5.57679024025307,5.58305482236767,0.0551604286431278,5.47494236885535,5.69116727587999,0.998877929321149,23,"p06","s03","04M","#FDE725FF","#240C4FFF","sample","F96",9099,FALSE,6,3,"6 3",6,3,25
"GBP23060304M_ITS_F96","Simpson diversity",4.2925247662507,4.29407877380301,0.0454353087573552,4.20502720501214,4.38313034259388,0.999638104554161,23,"p06","s03","04M","#FDE725FF","#240C4FFF","sample","F96",9099,FALSE,6,3,"6 3",6,3,25
"GBP23060305M_ITS_F48","Species richness",7,7,0.56458736846293,7,8.10657090831359,1,23,"p06","s03","05M","#FDE725FF","#240C4FFF","sample","F48",3962,FALSE,6,3,"6 3",6,3,25
"GBP23060305M_ITS_F48","Shannon diversity",1.62410123742288,1.62536878058688,0.0230896740673584,1.58011385100009,1.67062371017367,0.999220150418085,23,"p06","s03","05M","#FDE725FF","#240C4FFF","sample","F48",3962,FALSE,6,3,"6 3",6,3,25
"GBP23060305M_ITS_F48","Simpson diversity",1.30229689571466,1.30239629242161,0.0130016942844246,1.27691343988614,1.32787914495708,0.999923681672372,23,"p06","s03","05M","#FDE725FF","#240C4FFF","sample","F48",3962,FALSE,6,3,"6 3",6,3,25
"GBP23060401M_ITS_F96","Species richness",3,3,0.642816211976136,3,4.25989662415169,1,23,"p06","s04","01M","#FDE725FF","#420A68FF","sample","F96",6,FALSE,6,4,"6 4",6,4,19
"GBP23060401M_ITS_F96","Shannon diversity",3,3.60864852820631,0.633112628075738,2.36777057902037,4.84952647739226,0.831336157165507,23,"p06","s04","01M","#FDE725FF","#420A68FF","sample","F96",6,FALSE,6,4,"6 4",6,4,19
"GBP23060401M_ITS_F96","Simpson diversity",3,5,0.99619483208636,3.04749400752581,6.95250599247419,0.6,23,"p06","s04","01M","#FDE725FF","#420A68FF","sample","F96",6,FALSE,6,4,"6 4",6,4,19
"GBP23060402M_ITS_F96","Species richness",67,67,0.500058338284816,67,67.9800963332072,1,23,"p06","s04","02M","#FDE725FF","#420A68FF","sample","F96",44581,FALSE,6,4,"6 4",6,4,19
"GBP23060402M_ITS_F96","Shannon diversity",45.3553413047332,45.4153372562599,0.218183246098909,44.987705951876,45.8429685606438,0.998678949554241,23,"p06","s04","02M","#FDE725FF","#420A68FF","sample","F96",44581,FALSE,6,4,"6 4",6,4,19
"GBP23060402M_ITS_F96","Simpson diversity",32.5023592949924,32.5432213561257,0.368153701742167,31.821653359936,33.2647893523155,0.998744375650885,23,"p06","s04","02M","#FDE725FF","#420A68FF","sample","F96",44581,FALSE,6,4,"6 4",6,4,19
"GBP23060403M_ITS_F48","Species richness",34,34,0.306937060040694,34,34.6015855832004,1,23,"p06","s04","03M","#FDE725FF","#420A68FF","sample","F48",28015,FALSE,6,4,"6 4",6,4,19
"GBP23060403M_ITS_F48","Shannon diversity",18.2615620761882,18.2757977911281,0.0795260967528054,18.1199295056615,18.4316660765946,0.99922106191464,23,"p06","s04","03M","#FDE725FF","#420A68FF","sample","F48",28015,FALSE,6,4,"6 4",6,4,19
"GBP23060403M_ITS_F48","Simpson diversity",15.4580405091572,15.4685200785266,0.111682389204843,15.2496266179777,15.6874135390754,0.999322522819497,23,"p06","s04","03M","#FDE725FF","#420A68FF","sample","F48",28015,FALSE,6,4,"6 4",6,4,19
"GBP23060404M_ITS_F96","Species richness",53,53,1.1468525639883,53,55.2477897209945,1,23,"p06","s04","04M","#FDE725FF","#420A68FF","sample","F96",37533,FALSE,6,4,"6 4",6,4,19
"GBP23060404M_ITS_F96","Shannon diversity",32.084426316136,32.1165880356661,0.158985516327592,31.8049821496005,32.4281939217317,0.998998594760614,23,"p06","s04","04M","#FDE725FF","#420A68FF","sample","F96",37533,FALSE,6,4,"6 4",6,4,19
"GBP23060404M_ITS_F96","Simpson diversity",25.048530343987,25.0715492388306,0.226316947358116,24.6279761729176,25.5151223047435,0.999081871861035,23,"p06","s04","04M","#FDE725FF","#420A68FF","sample","F96",37533,FALSE,6,4,"6 4",6,4,19
"GBP23060501M_ITS_F48","Species richness",308,308,1.88231813442191,308,311.689275750914,1,23,"p06","s05","01M","#FDE725FF","#5D126EFF","sample","F48",125100,FALSE,6,5,"6 5",6,5,17
"GBP23060501M_ITS_F48","Shannon diversity",134.484360131439,134.871893931934,0.782818375393425,133.337598109727,136.406189754142,0.997126652639049,23,"p06","s05","01M","#FDE725FF","#5D126EFF","sample","F48",125100,FALSE,6,5,"6 5",6,5,17
"GBP23060501M_ITS_F48","Simpson diversity",56.8696951844406,56.9290770256817,0.569526535343585,55.8128255281684,58.045328523195,0.998956915440342,23,"p06","s05","01M","#FDE725FF","#5D126EFF","sample","F48",125100,FALSE,6,5,"6 5",6,5,17
"GBP23060701M_ITS_F96","Species richness",36,36,1.67333808161659,36,39.2796823739279,1,23,"p06","s07","01M","#FDE725FF","#932667FF","sample","F96",16542,FALSE,6,7,"6 7",6,7,14
"GBP23060701M_ITS_F96","Shannon diversity",3.37378007328017,3.37745518707402,0.0301067027094915,3.31844713407016,3.43646324007788,0.998911868969302,23,"p06","s07","01M","#FDE725FF","#932667FF","sample","F96",16542,FALSE,6,7,"6 7",6,7,14
"GBP23060701M_ITS_F96","Simpson diversity",2.55107833071523,2.55131757220008,0.0188706236410059,2.5143318294979,2.58830331490226,0.999906228261251,23,"p06","s07","01M","#FDE725FF","#932667FF","sample","F96",16542,FALSE,6,7,"6 7",6,7,14
"GBP23060801M_ITS_F96","Species richness",10,10,0.82120268419448,10,11.6095276850288,1,23,"p06","s08","01M","#FDE725FF","#AE305CFF","sample","F96",303,FALSE,6,8,"6 8",6,8,8
"GBP23060801M_ITS_F96","Shannon diversity",3.29697192163534,3.34838435619574,0.241714391166992,2.87463285496341,3.82213585742807,0.984645599461941,23,"p06","s08","01M","#FDE725FF","#AE305CFF","sample","F96",303,FALSE,6,8,"6 8",6,8,8
"GBP23060801M_ITS_F96","Simpson diversity",1.99171228209018,1.99831813755864,0.128214354327002,1.74702262077666,2.24961365434062,0.996694292393036,23,"p06","s08","01M","#FDE725FF","#AE305CFF","sample","F96",303,FALSE,6,8,"6 8",6,8,8
"GBP23060901M_ITS_F48","Species richness",76,76,0.908725175973373,76,77.7810686167526,1,23,"p06","s09","01M","#FDE725FF","#C73E4CFF","sample","F48",3986,FALSE,6,9,"6 9",6,9,22
"GBP23060901M_ITS_F48","Shannon diversity",32.8923534881142,33.2069971578264,0.73180030729111,31.7726949116605,34.6412994039923,0.990524778009383,23,"p06","s09","01M","#FDE725FF","#C73E4CFF","sample","F48",3986,FALSE,6,9,"6 9",6,9,22
"GBP23060901M_ITS_F48","Simpson diversity",15.8857178280188,15.945280424024,0.597028633854854,14.7751258039293,17.1154350441186,0.996264562652946,23,"p06","s09","01M","#FDE725FF","#C73E4CFF","sample","F48",3986,FALSE,6,9,"6 9",6,9,22
"GBP23061001M_ITS_F48","Species richness",29,29,0.667434424869001,29,30.3081474347854,1,23,"p06","s10","01M","#FDE725FF","#DD513AFF","sample","F48",2674,FALSE,6,10,"6 10",6,10,28
"GBP23061001M_ITS_F48","Shannon diversity",7.22137200236398,7.25989906511896,0.186085974830444,6.89517725642327,7.62462087381466,0.994693168264544,23,"p06","s10","01M","#FDE725FF","#DD513AFF","sample","F48",2674,FALSE,6,10,"6 10",6,10,28
"GBP23061001M_ITS_F48","Simpson diversity",4.18590312496341,4.19089818505476,0.106384470103141,3.98238845513823,4.3994079149713,0.998808117050144,23,"p06","s10","01M","#FDE725FF","#DD513AFF","sample","F48",2674,FALSE,6,10,"6 10",6,10,28
"GBP23061002M_ITS_F96","Species richness",16,16,0.428243674834733,16,16.8393421792832,1,23,"p06","s10","02M","#FDE725FF","#DD513AFF","sample","F96",1367,FALSE,6,10,"6 10",6,10,28
"GBP23061002M_ITS_F96","Shannon diversity",2.39517232814773,2.40862563880884,0.0910510980903188,2.23016876579899,2.58708251181869,0.994414528167291,23,"p06","s10","02M","#FDE725FF","#DD513AFF","sample","F96",1367,FALSE,6,10,"6 10",6,10,28
"GBP23061002M_ITS_F96","Simpson diversity",1.47600286561241,1.47651737989057,0.0318335254978817,1.41412481641379,1.53890994336736,0.999651535237467,23,"p06","s10","02M","#FDE725FF","#DD513AFF","sample","F96",1367,FALSE,6,10,"6 10",6,10,28
"GBP23061003M_ITS_F96","Species richness",1,1,0,1,1,1,23,"p06","s10","03M","#FDE725FF","#DD513AFF","sample","F96",1,FALSE,6,10,"6 10",6,10,28
"GBP23061003M_ITS_F96","Shannon diversity",1,1,0,1,1,1,23,"p06","s10","03M","#FDE725FF","#DD513AFF","sample","F96",1,FALSE,6,10,"6 10",6,10,28
"GBP23061003M_ITS_F96","Simpson diversity",1,Inf,NA,NA,NA,0,23,"p06","s10","03M","#FDE725FF","#DD513AFF","sample","F96",1,FALSE,6,10,"6 10",6,10,28
"GBP23061004M_ITS_F96","Species richness",55,55,1.79755787966136,55,58.5231487042624,1,23,"p06","s10","04M","#FDE725FF","#DD513AFF","sample","F96",30354,FALSE,6,10,"6 10",6,10,28
"GBP23061004M_ITS_F96","Shannon diversity",11.3316496175009,11.343794994443,0.104319867193822,11.1393318118711,11.5482581770149,0.998929337408863,23,"p06","s10","04M","#FDE725FF","#DD513AFF","sample","F96",30354,FALSE,6,10,"6 10",6,10,28
"GBP23061004M_ITS_F96","Simpson diversity",6.21206073621057,6.21332293430491,0.0704011852766153,6.07533914669382,6.35130672191601,0.999796856189886,23,"p06","s10","04M","#FDE725FF","#DD513AFF","sample","F96",30354,FALSE,6,10,"6 10",6,10,28
"GBP23061005M_ITS_F96","Species richness",18,18,0.694955686185648,18,19.3620881157752,1,23,"p06","s10","05M","#FDE725FF","#DD513AFF","sample","F96",2539,FALSE,6,10,"6 10",6,10,28
"GBP23061005M_ITS_F96","Shannon diversity",3.19583798338269,3.20673125627975,0.0974558983932695,3.01572120534795,3.39774130721155,0.996602997873385,23,"p06","s10","05M","#FDE725FF","#DD513AFF","sample","F96",2539,FALSE,6,10,"6 10",6,10,28
"GBP23061005M_ITS_F96","Simpson diversity",1.77312808591082,1.77366838253873,0.0391645638135006,1.69690724799405,1.85042951708341,0.999695379004765,23,"p06","s10","05M","#FDE725FF","#DD513AFF","sample","F96",2539,FALSE,6,10,"6 10",6,10,28
"GBP23061201M_ITS_F48","Species richness",289,289,1.17264197451841,289,291.298336036816,1,23,"p06","s12","01M","#FDE725FF","#F8850FFF","sample","F48",93003,FALSE,6,12,"6 12",6,12,27
"GBP23061201M_ITS_F48","Shannon diversity",87.4732251292045,87.7162513908131,0.585921567338776,86.5678662210638,88.8646365605624,0.997229404383392,23,"p06","s12","01M","#FDE725FF","#F8850FFF","sample","F48",93003,FALSE,6,12,"6 12",6,12,27
"GBP23061201M_ITS_F48","Simpson diversity",36.8867653458518,36.9121526309122,0.336607555404116,36.252413945396,37.5718913164283,0.999312224206639,23,"p06","s12","01M","#FDE725FF","#F8850FFF","sample","F48",93003,FALSE,6,12,"6 12",6,12,27
"GBP23061202M_ITS_F96","Species richness",84,84,1.2809689776636,84,86.5106530615337,1,23,"p06","s12","02M","#FDE725FF","#F8850FFF","sample","F96",106310,FALSE,6,12,"6 12",6,12,27
"GBP23061202M_ITS_F96","Shannon diversity",23.9011937086588,23.9112999919849,0.0996102425092447,23.7160675041755,24.1065324797943,0.999577342790669,23,"p06","s12","02M","#FDE725FF","#F8850FFF","sample","F96",106310,FALSE,6,12,"6 12",6,12,27
"GBP23061202M_ITS_F96","Simpson diversity",10.9552286308627,10.9563311222587,0.0799277995623981,10.7996755137528,11.1129867307645,0.999899374034644,23,"p06","s12","02M","#FDE725FF","#F8850FFF","sample","F96",106310,FALSE,6,12,"6 12",6,12,27
"GBP23061301M_ITS_F96","Species richness",25,25,1.02994764466616,25,27.0186602895075,1,23,"p06","s13","01M","#FDE725FF","#FCA50AFF","sample","F96",1350,FALSE,6,13,"6 13",6,13,38
"GBP23061301M_ITS_F96","Shannon diversity",10.575138383026,10.6717375914681,0.310444298698561,10.0632779468131,11.2801972361231,0.990948127461516,23,"p06","s13","01M","#FDE725FF","#FCA50AFF","sample","F96",1350,FALSE,6,13,"6 13",6,13,38
"GBP23061301M_ITS_F96","Simpson diversity",7.25656176339428,7.29037397618914,0.276755250406797,6.74794365285946,7.83280429951883,0.995362074304378,23,"p06","s13","01M","#FDE725FF","#FCA50AFF","sample","F96",1350,FALSE,6,13,"6 13",6,13,38
"GBP23061303M_ITS_F48","Species richness",8,8,0.702761708925619,8,9.37738763920803,1,23,"p06","s13","03M","#FDE725FF","#FCA50AFF","sample","F48",70,FALSE,6,13,"6 13",6,13,38
"GBP23061303M_ITS_F48","Shannon diversity",6.25275033987185,6.58589482207424,0.534062470895795,5.53915161362401,7.63263803052447,0.949415456638364,23,"p06","s13","03M","#FDE725FF","#FCA50AFF","sample","F48",70,FALSE,6,13,"6 13",6,13,38
"GBP23061303M_ITS_F48","Simpson diversity",5.39647577092511,5.76372315035799,0.589521878554291,4.60828150029318,6.91916480042279,0.936282959841667,23,"p06","s13","03M","#FDE725FF","#FCA50AFF","sample","F48",70,FALSE,6,13,"6 13",6,13,38
"GBP23061304M_ITS_F96","Species richness",26,26,0.238410125291432,26,26.4672752591209,1,23,"p06","s13","04M","#FDE725FF","#FCA50AFF","sample","F96",4071,FALSE,6,13,"6 13",6,13,38
"GBP23061304M_ITS_F96","Shannon diversity",6.81524313126655,6.83674105038539,0.160755417855318,6.52166622106928,7.1518158797015,0.996855531171884,23,"p06","s13","04M","#FDE725FF","#FCA50AFF","sample","F96",4071,FALSE,6,13,"6 13",6,13,38
"GBP23061304M_ITS_F96","Simpson diversity",3.79854231738965,3.80119845090318,0.0809257375778159,3.64258691982832,3.95980998197803,0.99930123787331,23,"p06","s13","04M","#FDE725FF","#FCA50AFF","sample","F96",4071,FALSE,6,13,"6 13",6,13,38
"GBP23061305M_ITS_F96","Species richness",10,10,0.64823402765629,10,11.2705153477597,1,23,"p06","s13","05M","#FDE725FF","#FCA50AFF","sample","F96",21200,FALSE,6,13,"6 13",6,13,38
