	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_4221	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Discinellaceae	g__Gyoerffyella	NA
ASV_4222	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Zymoseptoria	NA
ASV_4223	k__Fungi	p__Zoopagomycota	c__Zoopagomycetes	o__Zoopagales	f__Piptocephalidaceae	g__Syncephalis	s__intermedia
ASV_4224	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4225	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4226	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4227	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4228	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4229	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4230	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Ustilaginaceae	g__Ustilago	s__nunavutica
ASV_4231	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4232	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4233	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4234	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4235	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4236	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	g__Genolevuria	s__amylolytica
ASV_4237	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4238	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4239	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4240	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	g__Chrysozyma	s__sambuci
ASV_4241	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4242	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4243	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4244	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4245	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	NA	NA	NA
ASV_4246	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Trichomonascaceae	g__Sugiyamaella	s__chuxiongensis
ASV_4247	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4248	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Teichosporaceae	g__Teichospora	s__rubriostiolata
ASV_4249	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Arthrodermataceae	g__Arthroderma	s__insingulare
ASV_4250	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Neoascochyta	s__graminicola
ASV_4251	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_4252	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4253	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Pleurotaceae	g__Pleurotus	s__pulmonarius
ASV_4254	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Sclerotiniaceae	g__Monilinia	s__gaylussaciae
ASV_4255	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__pulchella
ASV_4256	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Pseudocosmospora	NA
ASV_4257	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4258	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4259	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4260	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4261	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Physalacriaceae	g__Armillaria	s__borealis
ASV_4262	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4263	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4264	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4265	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4266	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4267	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4268	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4269	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4270	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4271	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4272	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4273	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4274	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4275	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4276	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4277	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Anthracoideaceae	g__Farysia	s__acheniorum
ASV_4278	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	f__Myrmecridiaceae	g__Myrmecridium	NA
ASV_4279	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Pleurotaceae	g__Pleurotus	s__pulmonarius
ASV_4280	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4281	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	NA	NA
ASV_4282	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Ramularia	NA
ASV_4283	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4284	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4285	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Gamsia	NA
ASV_4286	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	NA
ASV_4287	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetales_fam_Incertae_sedis	g__Spizellomycetales_gen_Incertae_sedis	NA
ASV_4288	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Thelebolales	f__Thelebolaceae	g__Antarctomyces	NA
ASV_4289	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Tubeufiales	NA	NA	NA
ASV_4290	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4291	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__Acremonium	NA
ASV_4292	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4293	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4294	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4295	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4296	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4297	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4298	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4299	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4300	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4301	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4302	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Leucosporidiales	f__Leucosporidiaceae	g__Leucosporidium	s__golubevii
ASV_4303	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4304	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4305	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4306	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4307	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4308	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4309	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4310	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4311	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4312	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4313	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4314	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4315	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4316	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4317	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4318	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4319	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4320	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Neoascochyta	s__graminicola
ASV_4321	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4322	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4323	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4324	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Mycenaceae	g__Mycena	s__metata
ASV_4325	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__Tyrannosorus	NA
ASV_4326	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	s__globosa
ASV_4327	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Arachnomycetales	f__Arachnomycetaceae	g__Arachnomyces	NA
ASV_4328	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Neodidymelliopsis	s__cannabis
ASV_4329	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4330	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	s__dermatis
ASV_4331	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Ustilaginaceae	g__Ustilaginaceae_gen_Incertae_sedis	NA
ASV_4332	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4333	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Cladosporiales	f__Cladosporiaceae	g__Cladosporium	s__herbarum
ASV_4334	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Cordycipitaceae	g__Lecanicillium	s__psalliotae
ASV_4335	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Nothodactylariaceae	g__Nothodactylaria	NA
ASV_4336	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Cordycipitaceae	g__Gamszarea	NA
ASV_4337	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4338	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4339	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASV_4340	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4341	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4342	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4343	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4344	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4345	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Omphalotaceae	g__Gymnopus	s__dryophilus
ASV_4346	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4347	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4348	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	s__restricta
ASV_4349	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Graphostromataceae	g__Biscogniauxia	s__nummularia
ASV_4350	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	NA
ASV_4351	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4352	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	s__yunnanensis
ASV_4353	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	s__victoriae
ASV_4354	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	g__Neocatenulostroma	s__microsporum
ASV_4355	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4356	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymosphaeriaceae	NA	NA
ASV_4357	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4358	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4359	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4360	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4361	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Pucciniales	f__Melampsoraceae	g__Melampsora	s__epitea
ASV_4362	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4363	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	NA	NA	NA
ASV_4364	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Podosporaceae	g__Podospora	s__bullata
ASV_4365	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__truncatum
ASV_4366	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiales_fam_Incertae_sedis	g__Erythrobasidiales_gen_Incertae_sedis	NA
ASV_4367	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Tilachlidiaceae	g__Tilachlidium	s__brachiatum
ASV_4368	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4369	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	NA	NA	NA
ASV_4370	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	NA	NA
ASV_4371	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Aphanocladium	s__album
ASV_4372	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Extremaceae	g__Pseudoramichloridium	s__henryi
ASV_4373	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	NA
ASV_4374	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusicolla	s__aquaeductuum
ASV_4375	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4376	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Pyrenotrichaceae	g__Neophaeococcomyces	s__catenatus
ASV_4377	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	f__Myrmecridiaceae	g__Myrmecridium	NA
ASV_4378	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4379	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4380	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4381	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4382	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Ganodermataceae	g__Ganoderma	s__pfeifferi
ASV_4383	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	s__globosa
ASV_4384	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	s__incarnata
ASV_4385	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4386	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4387	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4388	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4389	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Bolbitiaceae	g__Conocybe	s__pubescens
ASV_4390	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4391	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	s__hiemalis
ASV_4392	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	NA
ASV_4393	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Gymnoascaceae	g__Arachniotus	s__hebridensis
ASV_4394	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Wojnowiciella	NA
ASV_4395	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	g__Melanodiplodia	s__tianschanica
ASV_4396	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4397	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Anthracoideaceae	g__Farysia	s__acheniorum
ASV_4398	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4399	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Neonectria	s__major
ASV_4400	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4401	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4402	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Talaromyces	s__ramulosus
ASV_4403	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4404	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4405	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Extremaceae	g__Paradevriesia	s__pseudoamericana
ASV_4406	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Saccotheciaceae	g__Aureobasidium	s__pullulans
ASV_4407	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__flavum
ASV_4408	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenaceae	g__Amauroascus	s__aureus
ASV_4409	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4410	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Sarocladiaceae	g__Sarocladium	s__dejongiae
ASV_4411	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASV_4412	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4413	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4414	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Microbotryomycetes_fam_Incertae_sedis	g__Curvibasidium	s__cygneicollum
ASV_4415	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4416	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4417	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4418	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4419	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4420	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4421	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4422	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4423	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4424	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4425	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4426	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4427	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4428	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
ASV_4429	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_4430	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4431	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiomycetes_ord_Incertae_sedis	NA	NA	NA
ASV_4432	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	f__Myrmecridiaceae	g__Myrmecridium	NA
ASV_4433	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4434	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4435	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4436	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4437	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4438	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4439	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Ustilaginaceae	g__Ustilago	s__coicis
ASV_4440	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Botryobasidiaceae	g__Botryobasidium	s__candicans
ASV_4441	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4442	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4443	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Cystofilobasidiaceae	g__Cystofilobasidium	s__macerans
ASV_4444	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4445	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4446	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	NA
ASV_4447	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4448	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Ustilaginaceae	g__Ustilago	s__nunavutica
ASV_4449	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymosphaeriaceae	g__Paraconiothyrium	NA
ASV_4450	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__variasi
ASV_4451	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	NA
ASV_4452	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Hypholoma	s__fasciculare
ASV_4453	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	NA
ASV_4454	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__Acremonium	s__rutilum
ASV_4455	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	NA	NA	NA
ASV_4456	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__koningiopsis
ASV_4457	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4458	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4459	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Talaromyces	s__proteolyticus
ASV_4460	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_4461	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Schizoporaceae	g__Alutaceodontia	s__alutacea
ASV_4462	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4463	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4464	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Lycoperdaceae	g__Lycoperdon	s__utriforme
ASV_4465	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideomycetes_ord_Incertae_sedis	f__Dothideomycetes_fam_Incertae_sedis	g__Lembosiniella	s__eucalyptorum
ASV_4466	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4467	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4468	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4469	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4470	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4471	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4472	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4473	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4474	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4475	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4476	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4477	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	NA	NA
ASV_4478	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_4479	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4480	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Elaphomycetaceae	g__Elaphomyces	NA
ASV_4481	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_4482	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__humicola
ASV_4483	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Atractosporales	f__Conlariaceae	g__Conlarium	NA
ASV_4484	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4485	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4486	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4487	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4488	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	NA	NA
ASV_4489	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4490	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Lactarius	s__alutaceus
ASV_4491	k__Fungi	NA	NA	NA	NA	NA	NA
